Kanton;Datum und Zeit;Anzahl SMS pro Kanton und Stunde
NW;2017-07-19T08:00:00+02:00;1428
NW;2017-07-19T10:00:00+02:00;1535
NW;2017-07-19T12:00:00+02:00;1302
NW;2017-07-19T17:00:00+02:00;1284
NW;2017-07-19T18:00:00+02:00;1137
NW;2017-07-19T20:00:00+02:00;827
NW;2017-07-19T22:00:00+02:00;288
NW;2017-07-20T01:00:00+02:00;114
NW;2017-07-20T09:00:00+02:00;1631
NW;2017-07-20T18:00:00+02:00;1060
NW;2017-07-20T23:00:00+02:00;190
NW;2017-07-21T00:00:00+02:00;151
NW;2017-07-21T02:00:00+02:00;111
NW;2017-07-21T04:00:00+02:00;260
NW;2017-07-21T07:00:00+02:00;1402
NW;2017-07-21T11:00:00+02:00;1501
NW;2017-07-21T14:00:00+02:00;1301
NW;2017-07-21T19:00:00+02:00;1140
NW;2017-07-21T22:00:00+02:00;668
NW;2017-07-22T03:00:00+02:00;125
NW;2017-07-22T05:00:00+02:00;452
NW;2017-07-22T07:00:00+02:00;1372
NW;2017-07-22T09:00:00+02:00;1337
NW;2017-07-22T10:00:00+02:00;1434
NW;2017-07-22T12:00:00+02:00;1364
NW;2017-07-22T14:00:00+02:00;1084
NW;2017-07-22T16:00:00+02:00;1067
NW;2017-07-22T17:00:00+02:00;1091
NW;2017-07-22T19:00:00+02:00;895
NW;2017-07-22T21:00:00+02:00;682
NW;2017-07-23T03:00:00+02:00;186
NW;2017-07-23T04:00:00+02:00;146
NW;2017-07-23T07:00:00+02:00;822
NW;2017-07-23T09:00:00+02:00;1240
NW;2017-07-23T12:00:00+02:00;897
NW;2017-07-23T13:00:00+02:00;866
NW;2017-07-23T15:00:00+02:00;887
NW;2017-07-23T17:00:00+02:00;1022
NW;2017-07-23T19:00:00+02:00;912
NW;2017-07-23T20:00:00+02:00;730
NW;2017-07-24T01:00:00+02:00;100
NW;2017-07-24T09:00:00+02:00;1472
NW;2017-07-24T13:00:00+02:00;1304
NW;2017-07-25T05:00:00+02:00;632
NW;2017-07-25T07:00:00+02:00;1434
NW;2017-07-25T08:00:00+02:00;1539
NW;2017-07-25T09:00:00+02:00;1476
NW;2017-07-25T10:00:00+02:00;1418
NW;2017-07-25T13:00:00+02:00;1275
NW;2017-07-25T15:00:00+02:00;1287
NW;2017-07-25T16:00:00+02:00;1356
NW;2017-07-25T18:00:00+02:00;1203
NW;2017-07-25T20:00:00+02:00;900
NW;2017-07-25T21:00:00+02:00;581
NW;2017-07-25T22:00:00+02:00;358
NW;2017-07-25T23:00:00+02:00;148
NW;2017-07-26T00:00:00+02:00;113
NW;2017-07-26T02:00:00+02:00;124
NW;2017-07-26T06:00:00+02:00;984
NW;2017-07-26T08:00:00+02:00;1565
NW;2017-07-26T12:00:00+02:00;1407
NW;2017-07-26T14:00:00+02:00;1162
NW;2017-07-26T18:00:00+02:00;1255
NW;2017-07-26T20:00:00+02:00;805
NW;2017-07-26T22:00:00+02:00;338
NW;2017-07-27T03:00:00+02:00;229
NW;2017-07-27T06:00:00+02:00;1006
NW;2017-07-27T11:00:00+02:00;1133
NW;2017-07-27T16:00:00+02:00;1261
NW;2017-07-27T18:00:00+02:00;977
NW;2017-07-27T19:00:00+02:00;915
NW;2017-07-27T20:00:00+02:00;968
NW;2017-07-28T01:00:00+02:00;140
NW;2017-07-28T02:00:00+02:00;185
NW;2017-07-28T03:00:00+02:00;203
NW;2017-07-28T04:00:00+02:00;278
OW;2017-07-31T19:00:00+02:00;1142
OW;2017-07-31T20:00:00+02:00;980
OW;2017-07-31T23:00:00+02:00;287
SG;2017-07-01T00:00:00+02:00;1462
SG;2017-07-01T07:00:00+02:00;12307
SG;2017-07-01T13:00:00+02:00;12778
SG;2017-07-02T02:00:00+02:00;1145
SG;2017-07-02T03:00:00+02:00;1292
SG;2017-07-02T04:00:00+02:00;1595
SG;2017-07-02T06:00:00+02:00;5127
SG;2017-07-02T07:00:00+02:00;8851
SG;2017-07-02T10:00:00+02:00;12665
SG;2017-07-02T14:00:00+02:00;11390
SG;2017-07-02T20:00:00+02:00;8697
SG;2017-07-03T01:00:00+02:00;1003
SG;2017-07-03T02:00:00+02:00;1015
SG;2017-07-03T03:00:00+02:00;1829
SG;2017-07-03T04:00:00+02:00;3912
SG;2017-07-03T05:00:00+02:00;8379
SG;2017-07-03T06:00:00+02:00;12653
SG;2017-07-03T07:00:00+02:00;15315
SG;2017-07-03T08:00:00+02:00;16047
SG;2017-07-03T11:00:00+02:00;16463
SG;2017-07-03T12:00:00+02:00;16556
SG;2017-07-03T14:00:00+02:00;14955
SG;2017-07-03T15:00:00+02:00;15460
SG;2017-07-03T16:00:00+02:00;16242
SG;2017-07-03T17:00:00+02:00;14192
SG;2017-07-03T18:00:00+02:00;13509
SG;2017-07-03T19:00:00+02:00;12257
SG;2017-07-03T22:00:00+02:00;3945
SG;2017-07-04T00:00:00+02:00;1344
SG;2017-07-04T03:00:00+02:00;1686
SG;2017-07-04T09:00:00+02:00;15890
SG;2017-07-04T12:00:00+02:00;15243
SG;2017-07-04T14:00:00+02:00;15576
SG;2017-07-04T17:00:00+02:00;14324
SG;2017-07-05T00:00:00+02:00;1646
SG;2017-07-05T01:00:00+02:00;1325
SG;2017-07-05T06:00:00+02:00;12950
SG;2017-07-05T09:00:00+02:00;15373
SG;2017-07-05T10:00:00+02:00;16288
SG;2017-07-05T19:00:00+02:00;12451
SG;2017-07-05T20:00:00+02:00;10785
SG;2017-07-06T02:00:00+02:00;1396
SG;2017-07-06T06:00:00+02:00;12545
SG;2017-07-06T07:00:00+02:00;15063
SG;2017-07-06T16:00:00+02:00;16496
SG;2017-07-06T17:00:00+02:00;14586
SG;2017-07-06T20:00:00+02:00;11506
SG;2017-07-07T00:00:00+02:00;1403
SG;2017-07-07T03:00:00+02:00;1896
SG;2017-07-07T04:00:00+02:00;4210
SG;2017-07-07T13:00:00+02:00;15501
SG;2017-07-07T18:00:00+02:00;15342
SG;2017-07-07T22:00:00+02:00;5268
SG;2017-07-07T23:00:00+02:00;3166
SG;2017-07-08T00:00:00+02:00;1975
SG;2017-07-08T01:00:00+02:00;1577
SG;2017-07-08T04:00:00+02:00;2463
SG;2017-07-08T12:00:00+02:00;13364
SG;2017-07-08T14:00:00+02:00;12810
SG;2017-07-08T15:00:00+02:00;14720
SG;2017-07-08T16:00:00+02:00;14247
SG;2017-07-08T17:00:00+02:00;12033
SG;2017-07-08T18:00:00+02:00;11042
SG;2017-07-09T05:00:00+02:00;3144
SG;2017-07-09T06:00:00+02:00;5653
SG;2017-07-09T09:00:00+02:00;11715
SG;2017-07-09T12:00:00+02:00;11040
SG;2017-07-09T17:00:00+02:00;11662
SG;2017-07-09T22:00:00+02:00;3341
SG;2017-07-10T00:00:00+02:00;1063
SG;2017-07-10T04:00:00+02:00;4276
SG;2017-07-10T06:00:00+02:00;13046
SG;2017-07-10T10:00:00+02:00;15484
SG;2017-07-10T17:00:00+02:00;13538
SG;2017-07-10T19:00:00+02:00;11743
SG;2017-07-10T22:00:00+02:00;3227
SG;2017-07-10T23:00:00+02:00;1790
SG;2017-07-11T08:00:00+02:00;15102
SG;2017-07-11T09:00:00+02:00;14694
SG;2017-07-11T10:00:00+02:00;15633
SG;2017-07-11T12:00:00+02:00;14668
SG;2017-07-11T14:00:00+02:00;14417
SG;2017-07-11T18:00:00+02:00;12565
SG;2017-07-11T20:00:00+02:00;9598
SG;2017-07-11T22:00:00+02:00;2873
SG;2017-07-12T00:00:00+02:00;972
SG;2017-07-12T01:00:00+02:00;765
SG;2017-07-12T03:00:00+02:00;1667
SG;2017-07-12T05:00:00+02:00;7151
SG;2017-07-12T07:00:00+02:00;14864
SG;2017-07-12T10:00:00+02:00;14529
SG;2017-07-12T12:00:00+02:00;13852
SG;2017-07-12T13:00:00+02:00;14397
SG;2017-07-12T14:00:00+02:00;13871
SG;2017-07-12T15:00:00+02:00;15030
SG;2017-07-12T20:00:00+02:00;9763
SG;2017-07-12T22:00:00+02:00;3334
TI;2017-07-22T14:00:00+02:00;18238
TI;2017-07-22T15:00:00+02:00;17384
TI;2017-07-22T17:00:00+02:00;14333
TI;2017-07-22T18:00:00+02:00;12832
TI;2017-07-22T23:00:00+02:00;5030
TI;2017-07-23T03:00:00+02:00;1731
TI;2017-07-23T05:00:00+02:00;4086
TI;2017-07-23T06:00:00+02:00;8520
TI;2017-07-23T13:00:00+02:00;16059
TI;2017-07-23T15:00:00+02:00;14800
TI;2017-07-23T19:00:00+02:00;11916
TI;2017-07-24T06:00:00+02:00;17820
TI;2017-07-24T07:00:00+02:00;21821
TI;2017-07-24T10:00:00+02:00;22454
TI;2017-07-24T18:00:00+02:00;14175
TI;2017-07-25T03:00:00+02:00;2322
TI;2017-07-25T05:00:00+02:00;11922
TI;2017-07-25T07:00:00+02:00;22203
TI;2017-07-25T08:00:00+02:00;23473
TI;2017-07-25T21:00:00+02:00;7342
TI;2017-07-26T03:00:00+02:00;2149
TI;2017-07-26T06:00:00+02:00;16160
TI;2017-07-26T07:00:00+02:00;21024
TI;2017-07-26T09:00:00+02:00;23698
TI;2017-07-26T11:00:00+02:00;21110
TI;2017-07-26T17:00:00+02:00;16450
TI;2017-07-26T18:00:00+02:00;13876
TI;2017-07-26T23:00:00+02:00;2811
TI;2017-07-27T00:00:00+02:00;1611
TI;2017-07-27T07:00:00+02:00;21932
TI;2017-07-27T17:00:00+02:00;16709
TI;2017-07-27T23:00:00+02:00;3300
TI;2017-07-28T00:00:00+02:00;2234
TI;2017-07-28T03:00:00+02:00;2329
TI;2017-07-28T10:00:00+02:00;24091
TI;2017-07-28T12:00:00+02:00;22493
TI;2017-07-28T13:00:00+02:00;20996
TI;2017-07-28T14:00:00+02:00;20833
TI;2017-07-28T15:00:00+02:00;20031
TI;2017-07-28T17:00:00+02:00;16693
TI;2017-07-28T21:00:00+02:00;8946
TI;2017-07-28T22:00:00+02:00;6501
TI;2017-07-28T23:00:00+02:00;4715
TI;2017-07-29T02:00:00+02:00;1934
TI;2017-07-29T04:00:00+02:00;3840
TI;2017-07-29T06:00:00+02:00;12029
TI;2017-07-29T08:00:00+02:00;19685
TI;2017-07-29T12:00:00+02:00;17745
TI;2017-07-29T18:00:00+02:00;15234
TI;2017-07-30T00:00:00+02:00;2931
TI;2017-07-30T05:00:00+02:00;4920
TI;2017-07-30T06:00:00+02:00;9089
TI;2017-07-30T08:00:00+02:00;16831
TI;2017-07-30T10:00:00+02:00;17537
TI;2017-07-30T11:00:00+02:00;15806
TI;2017-07-30T12:00:00+02:00;15543
TI;2017-07-30T14:00:00+02:00;16306
TI;2017-07-30T17:00:00+02:00;15163
TI;2017-07-30T19:00:00+02:00;12723
TI;2017-07-30T21:00:00+02:00;7415
TI;2017-07-30T22:00:00+02:00;5299
TI;2017-07-30T23:00:00+02:00;3391
TI;2017-07-31T05:00:00+02:00;8515
TI;2017-07-31T06:00:00+02:00;13768
TI;2017-07-31T10:00:00+02:00;18494
TI;2017-07-31T14:00:00+02:00;18605
TI;2017-07-31T20:00:00+02:00;10880
TI;2017-07-31T22:00:00+02:00;6053
UR;2017-07-01T02:00:00+02:00;232
UR;2017-07-01T06:00:00+02:00;882
UR;2017-07-01T07:00:00+02:00;1116
UR;2017-07-01T11:00:00+02:00;1525
UR;2017-07-01T13:00:00+02:00;1405
UR;2017-07-01T18:00:00+02:00;926
UR;2017-07-02T03:00:00+02:00;159
UR;2017-07-02T06:00:00+02:00;504
UR;2017-07-02T07:00:00+02:00;734
UR;2017-07-02T10:00:00+02:00;1228
UR;2017-07-02T12:00:00+02:00;1150
UR;2017-07-02T15:00:00+02:00;1177
UR;2017-07-02T17:00:00+02:00;956
UR;2017-07-02T18:00:00+02:00;1225
UR;2017-07-02T22:00:00+02:00;213
UR;2017-07-03T02:00:00+02:00;146
UR;2017-07-03T04:00:00+02:00;266
UR;2017-07-03T05:00:00+02:00;433
UR;2017-07-03T09:00:00+02:00;1376
UR;2017-07-03T18:00:00+02:00;1087
UR;2017-07-03T21:00:00+02:00;336
UR;2017-07-03T22:00:00+02:00;179
UR;2017-07-03T23:00:00+02:00;146
UR;2017-07-04T00:00:00+02:00;107
UR;2017-07-04T04:00:00+02:00;283
UR;2017-07-04T06:00:00+02:00;941
UR;2017-07-04T07:00:00+02:00;1080
UR;2017-07-04T10:00:00+02:00;1282
UR;2017-07-04T11:00:00+02:00;1184
UR;2017-07-04T13:00:00+02:00;1202
UR;2017-07-04T17:00:00+02:00;1196
UR;2017-07-04T23:00:00+02:00;136
NW;2017-07-28T11:00:00+02:00;1539
NW;2017-07-28T13:00:00+02:00;1428
NW;2017-07-28T16:00:00+02:00;1233
NW;2017-07-29T06:00:00+02:00;758
NW;2017-07-29T09:00:00+02:00;1345
NW;2017-07-29T10:00:00+02:00;1251
NW;2017-07-29T13:00:00+02:00;1210
NW;2017-07-29T15:00:00+02:00;1061
NW;2017-07-29T23:00:00+02:00;799
NW;2017-07-30T03:00:00+02:00;141
NW;2017-07-30T06:00:00+02:00;576
NW;2017-07-30T08:00:00+02:00;1048
NW;2017-07-30T09:00:00+02:00;1223
NW;2017-07-30T12:00:00+02:00;1358
NW;2017-07-30T17:00:00+02:00;1087
NW;2017-07-30T18:00:00+02:00;1088
NW;2017-07-30T19:00:00+02:00;929
NW;2017-07-30T21:00:00+02:00;546
NW;2017-07-30T23:00:00+02:00;650
NW;2017-07-31T00:00:00+02:00;429
NW;2017-07-31T08:00:00+02:00;2115
NW;2017-07-31T09:00:00+02:00;1841
NW;2017-07-31T13:00:00+02:00;1462
NW;2017-07-31T14:00:00+02:00;1600
NW;2017-07-31T15:00:00+02:00;1421
NW;2017-07-31T17:00:00+02:00;1141
NW;2017-07-31T18:00:00+02:00;1118
NW;2017-07-31T23:00:00+02:00;957
NW;2017-08-01T00:00:00+02:00;225
OW;2017-07-01T00:00:00+02:00;88
OW;2017-07-01T02:00:00+02:00;167
OW;2017-07-01T08:00:00+02:00;1364
OW;2017-07-01T09:00:00+02:00;1631
OW;2017-07-01T11:00:00+02:00;1302
OW;2017-07-01T12:00:00+02:00;1324
OW;2017-07-01T14:00:00+02:00;1353
OW;2017-07-01T15:00:00+02:00;1157
OW;2017-07-01T19:00:00+02:00;955
OW;2017-07-01T21:00:00+02:00;580
OW;2017-07-01T23:00:00+02:00;304
OW;2017-07-02T00:00:00+02:00;169
OW;2017-07-02T02:00:00+02:00;217
OW;2017-07-02T12:00:00+02:00;1383
OW;2017-07-02T15:00:00+02:00;1135
OW;2017-07-02T16:00:00+02:00;1125
OW;2017-07-02T18:00:00+02:00;1315
OW;2017-07-02T19:00:00+02:00;1311
OW;2017-07-02T21:00:00+02:00;713
OW;2017-07-02T22:00:00+02:00;323
OW;2017-07-03T00:00:00+02:00;162
OW;2017-07-03T04:00:00+02:00;391
OW;2017-07-03T06:00:00+02:00;1066
OW;2017-07-03T07:00:00+02:00;1258
OW;2017-07-03T11:00:00+02:00;1527
OW;2017-07-03T17:00:00+02:00;1251
OW;2017-07-04T01:00:00+02:00;143
OW;2017-07-04T04:00:00+02:00;376
OW;2017-07-04T15:00:00+02:00;1566
OW;2017-07-04T17:00:00+02:00;1410
OW;2017-07-04T22:00:00+02:00;464
OW;2017-07-04T23:00:00+02:00;250
OW;2017-07-05T06:00:00+02:00;1249
OW;2017-07-05T08:00:00+02:00;1310
OW;2017-07-05T10:00:00+02:00;1610
OW;2017-07-05T13:00:00+02:00;1355
OW;2017-07-05T14:00:00+02:00;1338
OW;2017-07-05T15:00:00+02:00;1314
OW;2017-07-05T19:00:00+02:00;1405
OW;2017-07-05T20:00:00+02:00;1135
OW;2017-07-05T22:00:00+02:00;372
OW;2017-07-05T23:00:00+02:00;187
OW;2017-07-06T06:00:00+02:00;1242
OW;2017-07-06T07:00:00+02:00;1429
OW;2017-07-06T11:00:00+02:00;1544
OW;2017-07-06T13:00:00+02:00;1490
OW;2017-07-06T16:00:00+02:00;1292
OW;2017-07-06T20:00:00+02:00;1115
OW;2017-07-07T00:00:00+02:00;193
OW;2017-07-07T01:00:00+02:00;285
OW;2017-07-07T03:00:00+02:00;297
OW;2017-07-07T06:00:00+02:00;1180
OW;2017-07-07T08:00:00+02:00;1141
OW;2017-07-07T10:00:00+02:00;1138
OW;2017-07-07T11:00:00+02:00;1731
OW;2017-07-07T13:00:00+02:00;1450
OW;2017-07-07T17:00:00+02:00;1322
OW;2017-07-07T18:00:00+02:00;1156
OW;2017-07-07T21:00:00+02:00;815
OW;2017-07-07T22:00:00+02:00;524
OW;2017-07-08T02:00:00+02:00;192
OW;2017-07-08T06:00:00+02:00;894
OW;2017-07-08T07:00:00+02:00;1259
OW;2017-07-08T10:00:00+02:00;1596
OW;2017-07-08T12:00:00+02:00;1336
OW;2017-07-08T16:00:00+02:00;1681
OW;2017-07-08T18:00:00+02:00;1190
OW;2017-07-08T22:00:00+02:00;505
OW;2017-07-08T23:00:00+02:00;212
OW;2017-07-09T05:00:00+02:00;493
OW;2017-07-09T07:00:00+02:00;1066
NE;2017-07-27T05:00:00+02:00;1812
NE;2017-07-27T07:00:00+02:00;5961
NE;2017-07-27T13:00:00+02:00;5639
NE;2017-07-27T15:00:00+02:00;6013
NE;2017-07-27T16:00:00+02:00;6156
NE;2017-07-28T07:00:00+02:00;5087
NE;2017-07-28T09:00:00+02:00;6763
NE;2017-07-28T11:00:00+02:00;6200
NE;2017-07-28T13:00:00+02:00;5628
NE;2017-07-28T16:00:00+02:00;6416
NE;2017-07-28T18:00:00+02:00;4755
NE;2017-07-28T19:00:00+02:00;4789
NE;2017-07-28T20:00:00+02:00;3818
NE;2017-07-29T02:00:00+02:00;497
NE;2017-07-29T04:00:00+02:00;741
NE;2017-07-29T11:00:00+02:00;4989
NE;2017-07-29T16:00:00+02:00;4555
NE;2017-07-29T21:00:00+02:00;2866
NE;2017-07-29T22:00:00+02:00;2392
NE;2017-07-30T00:00:00+02:00;992
NE;2017-07-30T09:00:00+02:00;4545
NE;2017-07-30T10:00:00+02:00;4673
NE;2017-07-30T11:00:00+02:00;4079
NE;2017-07-30T12:00:00+02:00;3470
NE;2017-07-30T15:00:00+02:00;4730
NE;2017-07-30T20:00:00+02:00;3886
NE;2017-07-30T22:00:00+02:00;1699
NE;2017-07-30T23:00:00+02:00;903
NE;2017-07-31T00:00:00+02:00;591
NE;2017-07-31T02:00:00+02:00;486
NE;2017-07-31T04:00:00+02:00;897
NE;2017-07-31T06:00:00+02:00;3298
NE;2017-07-31T09:00:00+02:00;6477
NE;2017-07-31T12:00:00+02:00;5923
NE;2017-07-31T13:00:00+02:00;6112
NE;2017-07-31T15:00:00+02:00;6942
NE;2017-07-31T20:00:00+02:00;4208
NE;2017-07-31T22:00:00+02:00;2756
NE;2017-08-01T00:00:00+02:00;453
NW;2017-07-01T01:00:00+02:00;170
NW;2017-07-01T03:00:00+02:00;171
NW;2017-07-01T04:00:00+02:00;160
NW;2017-07-01T05:00:00+02:00;361
NW;2017-07-01T11:00:00+02:00;1228
NW;2017-07-01T12:00:00+02:00;1145
NW;2017-07-01T13:00:00+02:00;1176
NW;2017-07-01T14:00:00+02:00;1037
NW;2017-07-01T16:00:00+02:00;1054
NW;2017-07-01T18:00:00+02:00;1005
NW;2017-07-01T21:00:00+02:00;494
NW;2017-07-02T01:00:00+02:00;109
NW;2017-07-02T02:00:00+02:00;144
NW;2017-07-02T07:00:00+02:00;762
NW;2017-07-02T15:00:00+02:00;984
NW;2017-07-02T16:00:00+02:00;1016
NW;2017-07-02T17:00:00+02:00;893
NW;2017-07-02T19:00:00+02:00;964
NW;2017-07-02T23:00:00+02:00;141
NW;2017-07-03T01:00:00+02:00;106
NW;2017-07-03T03:00:00+02:00;147
NW;2017-07-03T17:00:00+02:00;1270
NW;2017-07-03T20:00:00+02:00;933
NW;2017-07-04T02:00:00+02:00;131
NW;2017-07-04T06:00:00+02:00;1298
NW;2017-07-04T07:00:00+02:00;1469
NW;2017-07-04T08:00:00+02:00;1514
NW;2017-07-04T13:00:00+02:00;1417
NW;2017-07-04T14:00:00+02:00;1475
NW;2017-07-04T16:00:00+02:00;1430
NW;2017-07-05T06:00:00+02:00;1338
NW;2017-07-05T08:00:00+02:00;1592
NW;2017-07-05T10:00:00+02:00;1527
NW;2017-07-05T11:00:00+02:00;1579
NW;2017-07-05T13:00:00+02:00;1273
NW;2017-07-05T15:00:00+02:00;1401
NW;2017-07-05T21:00:00+02:00;705
NW;2017-07-05T22:00:00+02:00;343
NW;2017-07-06T02:00:00+02:00;153
NW;2017-07-06T03:00:00+02:00;148
NW;2017-07-06T06:00:00+02:00;1309
NW;2017-07-06T07:00:00+02:00;1523
NW;2017-07-06T08:00:00+02:00;1814
NW;2017-07-06T09:00:00+02:00;1471
NW;2017-07-06T10:00:00+02:00;1535
NW;2017-07-06T15:00:00+02:00;1644
NW;2017-07-06T16:00:00+02:00;1493
NW;2017-07-06T17:00:00+02:00;1306
NW;2017-07-06T19:00:00+02:00;1190
NW;2017-07-06T23:00:00+02:00;162
NW;2017-07-07T02:00:00+02:00;111
NW;2017-07-07T05:00:00+02:00;733
NW;2017-07-07T06:00:00+02:00;1052
NW;2017-07-07T09:00:00+02:00;1011
NW;2017-07-07T11:00:00+02:00;1416
NW;2017-07-07T15:00:00+02:00;1358
NW;2017-07-07T20:00:00+02:00;957
NW;2017-07-08T00:00:00+02:00;177
NW;2017-07-08T01:00:00+02:00;102
NW;2017-07-08T05:00:00+02:00;468
NW;2017-07-08T08:00:00+02:00;1287
UR;2017-07-05T01:00:00+02:00;92
UR;2017-07-05T02:00:00+02:00;86
UR;2017-07-05T04:00:00+02:00;328
UR;2017-07-05T06:00:00+02:00;840
UR;2017-07-05T07:00:00+02:00;1127
UR;2017-07-05T08:00:00+02:00;1335
UR;2017-07-05T10:00:00+02:00;1282
UR;2017-07-05T12:00:00+02:00;1109
UR;2017-07-05T17:00:00+02:00;1099
UR;2017-07-05T20:00:00+02:00;802
UR;2017-07-05T22:00:00+02:00;216
UR;2017-07-06T04:00:00+02:00;283
UR;2017-07-06T05:00:00+02:00;501
UR;2017-07-06T14:00:00+02:00;1364
UR;2017-07-06T15:00:00+02:00;1416
UR;2017-07-06T17:00:00+02:00;1135
UR;2017-07-06T18:00:00+02:00;1173
UR;2017-07-06T19:00:00+02:00;1306
UR;2017-07-06T20:00:00+02:00;943
UR;2017-07-06T21:00:00+02:00;536
UR;2017-07-06T22:00:00+02:00;239
UR;2017-07-07T05:00:00+02:00;649
UR;2017-07-07T08:00:00+02:00;1015
UR;2017-07-07T09:00:00+02:00;832
UR;2017-07-07T12:00:00+02:00;1473
UR;2017-07-07T13:00:00+02:00;1634
UR;2017-07-07T14:00:00+02:00;1414
UR;2017-07-08T00:00:00+02:00;139
UR;2017-07-08T01:00:00+02:00;152
UR;2017-07-08T03:00:00+02:00;344
UR;2017-07-08T07:00:00+02:00;1386
UR;2017-07-08T08:00:00+02:00;1575
UR;2017-07-08T13:00:00+02:00;1530
UR;2017-07-08T15:00:00+02:00;1350
UR;2017-07-08T16:00:00+02:00;1716
UR;2017-07-08T17:00:00+02:00;1468
UR;2017-07-09T04:00:00+02:00;249
UR;2017-07-09T06:00:00+02:00;618
UR;2017-07-09T11:00:00+02:00;1394
UR;2017-07-10T00:00:00+02:00;153
UR;2017-07-10T04:00:00+02:00;265
UR;2017-07-10T07:00:00+02:00;1172
UR;2017-07-10T16:00:00+02:00;1222
UR;2017-07-10T17:00:00+02:00;1111
UR;2017-07-10T23:00:00+02:00;157
UR;2017-07-11T00:00:00+02:00;86
UR;2017-07-11T04:00:00+02:00;283
UR;2017-07-11T05:00:00+02:00;595
UR;2017-07-11T08:00:00+02:00;1232
UR;2017-07-11T09:00:00+02:00;1381
UR;2017-07-11T12:00:00+02:00;1306
UR;2017-07-11T14:00:00+02:00;1168
UR;2017-07-11T15:00:00+02:00;1238
UR;2017-07-11T16:00:00+02:00;1242
UR;2017-07-11T20:00:00+02:00;715
UR;2017-07-11T21:00:00+02:00;443
UR;2017-07-11T23:00:00+02:00;90
UR;2017-07-12T00:00:00+02:00;65
UR;2017-07-12T02:00:00+02:00;96
UR;2017-07-12T03:00:00+02:00;140
UR;2017-07-12T06:00:00+02:00;902
UR;2017-07-12T07:00:00+02:00;1216
UR;2017-07-12T11:00:00+02:00;1415
UR;2017-07-12T14:00:00+02:00;1395
UR;2017-07-12T17:00:00+02:00;1082
UR;2017-07-12T20:00:00+02:00;727
UR;2017-07-12T22:00:00+02:00;200
UR;2017-07-12T23:00:00+02:00;113
UR;2017-07-13T02:00:00+02:00;83
UR;2017-07-13T03:00:00+02:00;139
UR;2017-07-13T11:00:00+02:00;1610
UR;2017-07-13T12:00:00+02:00;1459
UR;2017-07-13T13:00:00+02:00;1457
UR;2017-07-13T15:00:00+02:00;1447
UR;2017-07-14T04:00:00+02:00;319
UR;2017-07-14T06:00:00+02:00;1042
UR;2017-07-14T14:00:00+02:00;1840
UR;2017-07-14T18:00:00+02:00;1357
UR;2017-07-14T23:00:00+02:00;330
UR;2017-07-15T02:00:00+02:00;436
UR;2017-07-15T06:00:00+02:00;1095
UR;2017-07-15T08:00:00+02:00;1791
UR;2017-07-15T09:00:00+02:00;1864
UR;2017-07-15T10:00:00+02:00;1803
UR;2017-07-15T13:00:00+02:00;1733
UR;2017-07-15T15:00:00+02:00;1707
UR;2017-07-15T18:00:00+02:00;1090
UR;2017-07-16T00:00:00+02:00;326
UR;2017-07-16T08:00:00+02:00;1432
UR;2017-07-16T09:00:00+02:00;1639
UR;2017-07-16T11:00:00+02:00;1538
UR;2017-07-16T12:00:00+02:00;1749
UR;2017-07-16T13:00:00+02:00;1361
