Kanton;Datum und Zeit;Effektiver Datendownload pro Kanton und Stunde in Bytes;Effektiver Datendownload pro Kanton und Stunde in GB
SG;2017-07-09T09:00:00+02:00;1434302418491;1335.7982211662456
SG;2017-07-09T15:00:00+02:00;1704999804412;1587.9048075638711
SG;2017-07-09T17:00:00+02:00;1673053875681;1558.1528429696336
SG;2017-07-09T18:00:00+02:00;1771878290409;1650.1902513289824
SG;2017-07-09T20:00:00+02:00;1875779913045;1746.9561780290678
SG;2017-07-09T23:00:00+02:00;819733457673;763.4362742984667
SG;2017-07-10T00:00:00+02:00;492622648937;458.79059372190386
SG;2017-07-10T09:00:00+02:00;1021373365375;951.2280722847208
SG;2017-07-10T10:00:00+02:00;1317608181101;1227.118243557401
SG;2017-07-10T13:00:00+02:00;1085817101741;1011.2459787549451
SG;2017-07-10T14:00:00+02:00;1142342020401;1063.8889115313068
SG;2017-07-10T15:00:00+02:00;1349893806915;1257.1865757135674
SG;2017-07-10T16:00:00+02:00;1611663248628;1500.978366125375
SG;2017-07-10T17:00:00+02:00;1761668920336;1640.6820345073938
SG;2017-07-10T19:00:00+02:00;1868298295383;1739.9883786058053
SG;2017-07-11T00:00:00+02:00;467320755710;435.2263693790883
SG;2017-07-11T02:00:00+02:00;252871502540;235.50493879243731
SG;2017-07-11T05:00:00+02:00;841264330474;783.4884621892124
SG;2017-07-11T08:00:00+02:00;904057862781;841.9694963665679
SG;2017-07-12T00:00:00+02:00;457343279008;425.9341200888157
SG;2017-07-12T09:00:00+02:00;945028236891;880.1261306656525
SG;2017-07-12T11:00:00+02:00;1472234866425;1371.125566237606
SG;2017-07-12T13:00:00+02:00;1106516320439;1030.5236284052953
SG;2017-07-12T14:00:00+02:00;1168458315766;1088.211606970057
SG;2017-07-12T15:00:00+02:00;1397188818276;1301.2334874607623
SG;2017-07-12T16:00:00+02:00;1683019024385;1567.433610917069
SG;2017-07-12T19:00:00+02:00;1726885331113;1608.2872926378623
SG;2017-07-12T21:00:00+02:00;1697082493183;1580.5312368860468
SG;2017-07-12T22:00:00+02:00;1251532359044;1165.5803388394415
SG;2017-07-12T23:00:00+02:00;799000813460;744.1274947114289
SG;2017-07-13T04:00:00+02:00;491366262029;457.6204922320321
SG;2017-07-13T06:00:00+02:00;819657278416;763.3653268367052
SG;2017-07-13T07:00:00+02:00;908900727923;846.4797659991309
SG;2017-07-13T08:00:00+02:00;954409296115;888.8629228947684
SG;2017-07-13T11:00:00+02:00;1470046071402;1369.0870920214802
SG;2017-07-13T12:00:00+02:00;1080067639095;1005.8913744008169
SG;2017-07-13T13:00:00+02:00;1060191868622;987.3806206714362
SG;2017-07-13T19:00:00+02:00;1697211655485;1580.6515286536887
SG;2017-07-13T20:00:00+02:00;1789335767573;1666.4487939076498
SG;2017-07-14T03:00:00+02:00;260521499120;242.62955330312252
SG;2017-07-14T04:00:00+02:00;513803766444;478.5170466117561
SG;2017-07-14T08:00:00+02:00;983740809841;916.180023775436
SG;2017-07-14T09:00:00+02:00;1034677106529;963.618146748282
SG;2017-07-14T11:00:00+02:00;1525997070074;1421.1955201569945
SG;2017-07-14T12:00:00+02:00;1194566981218;1112.5271964985877
SG;2017-07-14T14:00:00+02:00;1316444830325;1226.0347887175158
SG;2017-07-14T17:00:00+02:00;1731103981713;1612.2162171760574
SG;2017-07-14T20:00:00+02:00;1543000252713;1437.0309679890051
SG;2017-07-15T02:00:00+02:00;336302367447;313.20598670002073
SG;2017-07-15T08:00:00+02:00;946198765175;881.2162700807676
SG;2017-07-15T09:00:00+02:00;1071053579184;997.4963769167662
SG;2017-07-15T11:00:00+02:00;1404504221542;1308.0464876648039
SG;2017-07-15T13:00:00+02:00;1370489678083;1276.367975476198
SG;2017-07-15T22:00:00+02:00;1225574539829;1141.4052358167246
SG;2017-07-16T01:00:00+02:00;546755368130;509.20561713166535
SG;2017-07-16T04:00:00+02:00;255337384127;237.80146998073906
SG;2017-07-16T17:00:00+02:00;1519170343398;1414.837635492906
SG;2017-07-16T22:00:00+02:00;1254835605627;1168.6567269517109
SG;2017-07-17T02:00:00+02:00;239984234352;223.502735003829
SG;2017-07-17T08:00:00+02:00;868017459392;808.404255092144
SG;2017-07-17T11:00:00+02:00;1393854978864;1298.1286075562239
SG;2017-07-17T15:00:00+02:00;1234596656723;1149.8077369509265
SG;2017-07-17T17:00:00+02:00;1444879931135;1345.6492974748835
SG;2017-07-17T18:00:00+02:00;1207358630600;1124.4403483346105
SG;2017-07-17T20:00:00+02:00;1774137323110;1652.2941394802183
SG;2017-07-17T21:00:00+02:00;1682116726517;1566.5932805435732
SG;2017-07-18T04:00:00+02:00;439206998473;409.0433926070109
SG;2017-07-18T08:00:00+02:00;896144542246;834.5996423121542
SG;2017-07-18T09:00:00+02:00;887992949858;827.0078803021461
SG;2017-07-18T10:00:00+02:00;1077378843682;1003.3872385341674
SG;2017-07-18T18:00:00+02:00;1604788640123;1494.575888033025
SG;2017-07-18T19:00:00+02:00;1712069594818;1594.4890629667789
SG;2017-07-19T02:00:00+02:00;216080963344;201.24107910692692
SG;2017-07-19T05:00:00+02:00;760763025314;708.5157794076949
SG;2017-07-19T09:00:00+02:00;953086192031;887.6306861927733
SG;2017-07-19T10:00:00+02:00;1190816413983;1109.034208565019
SG;2017-07-19T12:00:00+02:00;1043336933163;971.6832387847826
SG;2017-07-19T22:00:00+02:00;1173128875349;1092.5614045457914
SG;2017-07-20T01:00:00+02:00;358818290238;334.1755738835782
SG;2017-07-20T02:00:00+02:00;246179465063;229.2724932199344
SG;2017-07-20T03:00:00+02:00;234878902211;218.74802393000573
SG;2017-07-20T06:00:00+02:00;763303962601;710.8822116637602
SG;2017-07-20T09:00:00+02:00;914530049132;851.7224799208343
SG;2017-07-20T15:00:00+02:00;1278338591236;1190.5455880202353
SG;2017-07-20T19:00:00+02:00;1529489056768;1424.4476861953735
SG;2017-07-20T22:00:00+02:00;1206145263732;1123.3103123791516
SG;2017-07-20T23:00:00+02:00;792331607839;737.9163129618391
SG;2017-07-21T03:00:00+02:00;255830922670;238.2611135672778
SG;2017-07-21T08:00:00+02:00;874426211555;814.3728706566617
NE;2017-07-13T01:00:00+02:00;141736574297;132.0024712914601
NE;2017-07-13T02:00:00+02:00;95442107179;88.88738898467273
NE;2017-07-13T10:00:00+02:00;558342298726;519.9967871662229
NE;2017-07-13T12:00:00+02:00;536554219097;499.7050567502156
NE;2017-07-13T16:00:00+02:00;601524374237;560.2132289083675
NE;2017-07-13T20:00:00+02:00;688924322517;641.6107737617567
NE;2017-07-13T23:00:00+02:00;363277825995;338.3288402063772
NE;2017-07-14T09:00:00+02:00;468674161793;436.4868270168081
NE;2017-07-14T12:00:00+02:00;553345703766;515.343345483765
NE;2017-07-14T13:00:00+02:00;558055161952;519.7293702065945
NE;2017-07-14T16:00:00+02:00;638499856471;594.6493302201852
NE;2017-07-14T21:00:00+02:00;593218065198;552.4773757886142
NE;2017-07-14T22:00:00+02:00;507677120628;472.8111630566418
NE;2017-07-15T00:00:00+02:00;254976572448;237.46543791890144
NE;2017-07-15T03:00:00+02:00;68148005963;63.46777636837214
NE;2017-07-15T04:00:00+02:00;98602007272;91.83027527481318
SG;2017-07-05T01:00:00+02:00;295312862489;275.03153541032225
SG;2017-07-05T03:00:00+02:00;227600924551;211.9698790377006
SG;2017-07-05T09:00:00+02:00;916256558285;853.3304168703035
SG;2017-07-05T14:00:00+02:00;1125803090812;1048.4858330450952
SG;2017-07-05T18:00:00+02:00;1617011770093;1505.959564906545
SG;2017-07-05T20:00:00+02:00;1827207818371;1701.7198897628114
SG;2017-07-05T23:00:00+02:00;761121158262;708.8493167068809
SG;2017-07-06T01:00:00+02:00;306987932678;285.90479183755815
SG;2017-07-06T04:00:00+02:00;546807948311;509.254586241208
SG;2017-07-06T09:00:00+02:00;935489473884;871.2424653433263
SG;2017-07-06T10:00:00+02:00;1245810537234;1160.2514770198613
SG;2017-07-06T17:00:00+02:00;1579665677843;1471.1783061204478
SG;2017-07-06T21:00:00+02:00;1746507774498;1626.562117131427
SG;2017-07-06T22:00:00+02:00;1286275554977;1197.9374615261331
SG;2017-07-07T01:00:00+02:00;312008826098;290.58086322434247
SG;2017-07-07T07:00:00+02:00;965959857005;899.6202210010961
SG;2017-07-07T11:00:00+02:00;1537189447308;1431.619233738631
SG;2017-07-07T13:00:00+02:00;1166941110560;1086.798599511385
SG;2017-07-07T19:00:00+02:00;1570697901018;1462.8264131192118
SG;2017-07-07T21:00:00+02:00;1556232904123;1449.3548349691555
SG;2017-07-07T23:00:00+02:00;1012174249856;942.6607283353806
SG;2017-07-08T04:00:00+02:00;344454262676;320.79803075268865
SG;2017-07-08T05:00:00+02:00;535426948644;498.6552043296397
SG;2017-07-08T06:00:00+02:00;798588036807;743.7430664962158
SG;2017-07-08T09:00:00+02:00;1367171772579;1273.2779351798818
SG;2017-07-08T12:00:00+02:00;1395907059047;1300.0397561555728
SG;2017-07-08T13:00:00+02:00;1408466019089;1311.7361991563812
SG;2017-07-08T14:00:00+02:00;1399420076396;1303.3115085177124
SG;2017-07-08T15:00:00+02:00;1466587674532;1365.8662089444697
SG;2017-07-08T16:00:00+02:00;1517920930704;1413.6740292459726
SG;2017-07-08T17:00:00+02:00;1506229651911;1402.7856773799285
SG;2017-07-08T19:00:00+02:00;1505526630684;1402.1309378407896
SG;2017-07-08T21:00:00+02:00;1343292979701;1251.039076318033
SG;2017-07-08T22:00:00+02:00;1211075397025;1127.9018568107858
SG;2017-07-09T00:00:00+02:00;709703484016;660.9628759473562
SG;2017-07-09T01:00:00+02:00;545577721974;508.1088486816734
SG;2017-07-09T06:00:00+02:00;567001238549;528.0610532956198
SG;2017-07-09T07:00:00+02:00;864196336962;804.8455575127155
SG;2017-07-09T10:00:00+02:00;1550418417645;1443.9396724523976
SG;2017-07-09T11:00:00+02:00;1645186230596;1532.199076000601
SG;2017-07-09T14:00:00+02:00;1722178429780;1603.9036491699517
SG;2017-07-09T16:00:00+02:00;1652382189270;1538.9008347596973
SG;2017-07-09T19:00:00+02:00;1846738654479;1719.9093983313069
SG;2017-07-09T21:00:00+02:00;1804411182049;1680.4888677308336
SG;2017-07-09T22:00:00+02:00;1378335307443;1283.674787211232
SG;2017-07-10T01:00:00+02:00;300450581178;279.8164088074118
SG;2017-07-10T03:00:00+02:00;231406929854;215.51449769549072
SG;2017-07-10T06:00:00+02:00;780363701283;726.7703314153478
SG;2017-07-10T07:00:00+02:00;908680388468;846.2745588906109
SG;2017-07-10T18:00:00+02:00;1792446695474;1669.3460712898523
SG;2017-07-10T21:00:00+02:00;1769123251036;1647.624420966953
SG;2017-07-10T23:00:00+02:00;764816894241;712.2912390539423
SG;2017-07-11T03:00:00+02:00;255654298872;238.09661983698606
SG;2017-07-11T06:00:00+02:00;802243420176;747.1474075466394
SG;2017-07-11T09:00:00+02:00;933802091732;869.6709682531655
SG;2017-07-11T10:00:00+02:00;1244175602686;1158.7288255672902
SG;2017-07-11T14:00:00+02:00;1106677618398;1030.6738488357514
SG;2017-07-11T15:00:00+02:00;1349417636056;1256.7431070432067
SG;2017-07-11T16:00:00+02:00;1605896960751;1495.6080920537934
SG;2017-07-11T18:00:00+02:00;1750076854540;1629.886081945151
SG;2017-07-11T21:00:00+02:00;1763276907838;1642.179589567706
SG;2017-07-11T22:00:00+02:00;1291742483455;1203.0289354315028
SG;2017-07-11T23:00:00+02:00;771897585295;718.8856464764103
SG;2017-07-12T03:00:00+02:00;281320099919;261.99975974764675
SG;2017-07-12T05:00:00+02:00;835982333824;778.5692194700241
SG;2017-07-12T07:00:00+02:00;888089447989;827.0977511899546
SG;2017-07-12T08:00:00+02:00;903517815234;841.4665378946811
SG;2017-07-12T12:00:00+02:00;1066379989805;993.1437576236203
SG;2017-07-12T18:00:00+02:00;1698392866248;1581.7516169026494
SG;2017-07-13T01:00:00+02:00;323185546110;300.98999488167465
SG;2017-07-13T02:00:00+02:00;240415511376;223.90439303219318
SG;2017-07-13T05:00:00+02:00;825969229825;769.2437896737829
SG;2017-07-13T10:00:00+02:00;1229751980797;1145.2957808943465
SG;2017-07-13T14:00:00+02:00;1128775833661;1051.2544155688956
SG;2017-07-13T16:00:00+02:00;1558851853446;1451.7939215954393
SG;2017-07-13T21:00:00+02:00;1727015512834;1608.4085338134319
SG;2017-07-14T00:00:00+02:00;504937945468;470.26010739430785
SG;2017-07-14T07:00:00+02:00;994718300133;926.4036082969978
SG;2017-07-14T15:00:00+02:00;1521691145245;1417.1853151591495
SG;2017-07-14T18:00:00+02:00;1606545315236;1496.211919222027
SG;2017-07-14T19:00:00+02:00;1521969023066;1417.4441090468317
SG;2017-07-14T21:00:00+02:00;1484128689470;1382.2025521378964
SG;2017-07-14T22:00:00+02:00;1263742840554;1176.9522359166294
SG;2017-07-15T00:00:00+02:00;641285566221;597.2437245966867
AG;2017-07-28T16:00:00+02:00;1575783778692;1467.5630058087409
AG;2017-07-28T20:00:00+02:00;1628577538264;1516.7310258969665
AG;2017-07-28T21:00:00+02:00;1663851755328;1549.5827005505562
AG;2017-07-29T00:00:00+02:00;836318381496;778.8821882531047
AG;2017-07-29T01:00:00+02:00;569765151027;530.6351473806426
AG;2017-07-29T05:00:00+02:00;503312404766;468.74620464257896
AG;2017-07-29T06:00:00+02:00;768718927421;715.9252906413749
AG;2017-07-29T07:00:00+02:00;1005237004104;936.1999147608876
AG;2017-07-29T08:00:00+02:00;1204243920419;1121.5395484296605
AG;2017-07-29T20:00:00+02:00;1477280279614;1375.8244734387845
AG;2017-07-29T22:00:00+02:00;1436516130027;1337.8599006934091
AG;2017-07-29T23:00:00+02:00;1196904910586;1114.7045628968626
AG;2017-07-30T03:00:00+02:00;361314902602;336.5007253382355
AG;2017-07-30T05:00:00+02:00;337437201021;314.2628828259185
AG;2017-07-30T08:00:00+02:00;1183651866053;1102.3617033408955
AG;2017-07-30T10:00:00+02:00;1570739069674;1462.8647544179112
AG;2017-07-30T11:00:00+02:00;1615881250199;1504.9066862082109
AG;2017-07-30T12:00:00+02:00;1761070395301;1640.1246146308258
AG;2017-07-30T13:00:00+02:00;1759875706561;1639.011974037625
AG;2017-07-30T18:00:00+02:00;1724626986695;1606.184045500122
AG;2017-07-30T22:00:00+02:00;1676736272577;1561.5823423275724
AG;2017-07-31T08:00:00+02:00;1122039541059;1044.9807541994378
AG;2017-07-31T09:00:00+02:00;1131180681356;1053.4941045157611
AG;2017-07-31T13:00:00+02:00;713040497113;664.0707115763798
AG;2017-07-31T15:00:00+02:00;1181867460510;1100.6998461764306
AG;2017-07-31T16:00:00+02:00;1338569584895;1246.6400721063837
AG;2017-07-31T18:00:00+02:00;1365080353124;1271.3301490284503
AG;2017-07-31T19:00:00+02:00;1390966670941;1295.4386611850932
AG;2017-07-31T20:00:00+02:00;1445121115825;1345.8739182213321
AG;2017-08-01T00:00:00+02:00;508961395193;474.0072369510308
AI;2017-07-01T01:00:00+02:00;11483620795;10.694955284707248
AI;2017-07-01T05:00:00+02:00;14612087527;13.60856697615236
AI;2017-07-01T06:00:00+02:00;21887851960;20.384650640189648
AI;2017-07-01T07:00:00+02:00;28505899396;26.548187617212534
AI;2017-07-01T12:00:00+02:00;34653975293;32.27402949053794
AI;2017-07-01T13:00:00+02:00;32074873558;29.872053822502494
AI;2017-07-01T18:00:00+02:00;25246531492;23.512664709240198
AI;2017-07-01T21:00:00+02:00;34235248965;31.884060208685696
AI;2017-07-02T03:00:00+02:00;5208510825;4.85080371145159
AI;2017-07-02T05:00:00+02:00;9094190719;8.46962511446327
AI;2017-07-02T09:00:00+02:00;32101181634;29.896555127575994
AI;2017-07-02T14:00:00+02:00;30042062726;27.97885120473802
AI;2017-07-02T16:00:00+02:00;34901285474;32.50435504503548
AI;2017-07-02T17:00:00+02:00;27899443962;25.983381981030107
AI;2017-07-02T21:00:00+02:00;30648948711;28.54405782278627
AI;2017-07-03T00:00:00+02:00;8149292707;7.589620265178382
AI;2017-07-03T02:00:00+02:00;6622929079;6.16808336135
AI;2017-07-03T06:00:00+02:00;14468452160;13.474796116352081
AI;2017-07-03T07:00:00+02:00;16986607189;15.820010741241276
AI;2017-07-03T13:00:00+02:00;17108569757;15.933597234077752
AI;2017-07-03T15:00:00+02:00;21614592099;20.13015756290406
AI;2017-07-03T18:00:00+02:00;31873850641;29.68483664188534
AI;2017-07-03T21:00:00+02:00;43728801496;40.72561999410391
AI;2017-07-03T23:00:00+02:00;12398819818;11.547300795093179
AI;2017-07-04T00:00:00+02:00;9281478292;8.644050259143114
AI;2017-07-04T01:00:00+02:00;6078237339;5.660799647681415
AI;2017-07-04T03:00:00+02:00;5071478438;4.723182355985045
AI;2017-07-04T05:00:00+02:00;17678780930;16.464647771790624
AI;2017-07-04T06:00:00+02:00;16058375050;14.955527195706964
AI;2017-07-04T10:00:00+02:00;23112448098;21.52514466829598
AI;2017-07-04T13:00:00+02:00;19277883750;17.953928327187896
AI;2017-07-04T14:00:00+02:00;23633832435;22.010721671395004
AI;2017-07-04T16:00:00+02:00;28259930592;26.319111317396164
AI;2017-07-04T22:00:00+02:00;22325862291;20.792579549364746
AI;2017-07-05T02:00:00+02:00;4156058602;3.8706311974674463
AI;2017-07-05T03:00:00+02:00;4161258252;3.8754737488925457
AI;2017-07-05T06:00:00+02:00;14015671229;13.053111013956368
AI;2017-07-05T08:00:00+02:00;17081926666;15.908783921971917
AI;2017-07-05T09:00:00+02:00;19952124407;18.581863871775568
AI;2017-07-05T11:00:00+02:00;24854264171;23.14733729790896
AI;2017-07-05T17:00:00+02:00;25534499533;23.780855846591294
AI;2017-07-05T18:00:00+02:00;27732384086;25.827795347198844
AI;2017-07-05T20:00:00+02:00;38628467554;35.975563855841756
AI;2017-07-05T21:00:00+02:00;43382490628;40.40309286490083
AI;2017-07-05T23:00:00+02:00;14666055594;13.658828655257821
AI;2017-07-06T03:00:00+02:00;8103609593;7.54707454983145
AI;2017-07-06T07:00:00+02:00;19048740387;17.740521940402687
AI;2017-07-06T08:00:00+02:00;17735993963;16.517931560985744
AI;2017-07-06T11:00:00+02:00;28927178892;26.940534722059965
AI;2017-07-06T14:00:00+02:00;19503536456;18.164083786308765
AI;2017-07-06T15:00:00+02:00;30138686734;28.068839324638247
AI;2017-07-06T18:00:00+02:00;30965143150;28.83853684179485
AI;2017-07-06T22:00:00+02:00;23610281691;21.988788331858814
AI;2017-07-07T00:00:00+02:00;10717451773;9.981404778547585
AI;2017-07-07T02:00:00+02:00;4740280120;4.4147298857569695
AI;2017-07-07T04:00:00+02:00;8562786579;7.9747164426371455
AI;2017-07-07T05:00:00+02:00;13047746912;12.151661247015
AI;2017-07-07T08:00:00+02:00;13817562964;12.868608314543962
AI;2017-07-07T10:00:00+02:00;17645286803;16.433453935198486
AI;2017-07-07T12:00:00+02:00;14230432603;13.253123129718006
AI;2017-07-07T13:00:00+02:00;16159912869;15.050091658718884
AI;2017-07-07T14:00:00+02:00;17184813333;16.004604597575963
AI;2017-07-07T16:00:00+02:00;24795716617;23.092810639180243
AI;2017-07-07T17:00:00+02:00;25508449851;23.75659518968314
AI;2017-07-07T19:00:00+02:00;27451302561;25.566017777659
AI;2017-07-07T21:00:00+02:00;29525103766;27.49739565514028
AI;2017-07-07T23:00:00+02:00;16890381210;15.730393314734101
AI;2017-07-08T03:00:00+02:00;4848342205;4.515370544977486
AI;2017-07-08T16:00:00+02:00;30635416005;28.531454508192837
AI;2017-07-08T22:00:00+02:00;24367985242;22.694454753771424
SG;2017-07-21T09:00:00+02:00;957239201235;891.4984774170443
SG;2017-07-21T11:00:00+02:00;1347933234405;1255.360650275834
SG;2017-07-21T13:00:00+02:00;1131166133147;1053.4805554402992
SG;2017-07-21T23:00:00+02:00;866488553455;806.9803504785523
SG;2017-07-22T04:00:00+02:00;268278667636;249.85397945716977
SG;2017-07-22T07:00:00+02:00;920397096778;857.1865938398987
SG;2017-07-22T13:00:00+02:00;1245774715320;1160.2181152626872
SG;2017-07-22T14:00:00+02:00;1290100100641;1201.499347240664
SG;2017-07-22T16:00:00+02:00;1348068888296;1255.4869878068566
SG;2017-07-22T18:00:00+02:00;1323398078379;1232.510505597107
SG;2017-07-22T19:00:00+02:00;1367087677693;1273.1996157141402
SG;2017-07-22T21:00:00+02:00;1294809040063;1205.8848888268694
SG;2017-07-22T22:00:00+02:00;1210085650804;1126.9800838120282
SG;2017-07-23T04:00:00+02:00;235444342997;219.27463169861585
SG;2017-07-23T08:00:00+02:00;1007462996367;938.2730316063389
SG;2017-07-23T10:00:00+02:00;1330794340829;1239.398811784573
SG;2017-07-23T11:00:00+02:00;1417774991995;1320.4058557702228
SG;2017-07-23T13:00:00+02:00;1378232376459;1283.5789252622053
SG;2017-07-23T14:00:00+02:00;1376534491620;1281.9976467825472
SG;2017-07-23T19:00:00+02:00;1542242161026;1436.3249400872737
SG;2017-07-24T01:00:00+02:00;356929276895;332.41629311349243
SG;2017-07-24T15:00:00+02:00;1203306367890;1120.666384594515
SG;2017-07-24T21:00:00+02:00;1477087032193;1375.644497753121
SG;2017-07-24T23:00:00+02:00;799336054892;744.4397126249969
SG;2017-07-25T00:00:00+02:00;534101974839;497.421226314269
SG;2017-07-25T04:00:00+02:00;421233407853;392.3041819157079
SG;2017-07-25T10:00:00+02:00;1095461902446;1020.2283993791789
